consumo_kwh,uso_horario_pico,cantidad_equipos,tipo_inmueble,horas_alto_consumo,categoria
69.22,True,4.0,Casa,0.0,MODERADO
92.23,True,6.0,Casa,0.05,MODERADO
78.52,True,6.0,Casa,0.23,MODERADO
186.1,True,9.0,Casa,1.95,INEFICIENTE
146.46,True,12.0,Casa,0.14,INEFICIENTE
34.65,True,4.0,Casa,0.02,EFICIENTE
90.96,True,8.0,Casa,0.18,INEFICIENTE
205.76,True,7.0,Casa,2.26,INEFICIENTE
62.83,True,6.0,Casa,0.07,MODERADO
85.71,True,6.0,Casa,0.46,INEFICIENTE
55.79,True,4.0,Casa,0.05,EFICIENTE
69.73,True,4.0,Casa,0.0,MODERADO
90.38,True,7.0,Casa,0.02,MODERADO
119.17,True,9.0,Casa,0.04,INEFICIENTE
174.36,True,19.0,Casa,1.08,INEFICIENTE
301.47,True,11.0,Casa,4.19,INEFICIENTE
171.17,True,7.0,Casa,0.03,INEFICIENTE
101.82,True,8.0,Casa,0.05,MODERADO
53.3,True,5.0,Casa,0.0,EFICIENTE
57.51,True,3.0,Casa,0.2,MODERADO
77.73,True,4.0,Casa,0.0,MODERADO
1.17,True,1.0,Casa,0.0,EFICIENTE
213.9,True,7.0,Casa,0.05,INEFICIENTE
47.75,True,3.0,Casa,0.0,EFICIENTE
1.83,True,0.0,Casa,0.0,EFICIENTE
21.89,True,3.0,Casa,0.0,EFICIENTE
623.54,True,18.0,Casa,10.18,INEFICIENTE
73.83,True,3.0,Casa,0.0,MODERADO
27.7,True,2.0,Casa,0.0,EFICIENTE
22.32,True,1.0,Casa,0.0,EFICIENTE
22.05,True,1.0,Casa,0.0,EFICIENTE
40.19,True,1.0,Casa,0.0,MODERADO
62.58,True,2.0,Casa,0.0,MODERADO
21.32,True,2.0,Casa,0.0,EFICIENTE
28.44,True,3.0,Casa,0.0,EFICIENTE
27.64,True,1.0,Casa,0.0,MODERADO
47.52,True,2.0,Casa,0.0,MODERADO
380.56,True,31.0,Casa,4.19,INEFICIENTE
35.77,True,4.0,Casa,0.0,EFICIENTE
25.78,True,4.0,Casa,0.0,EFICIENTE
76.23,True,3.0,Casa,0.0,MODERADO
15.44,True,3.0,Casa,0.0,EFICIENTE
61.28,True,1.0,Casa,0.0,MODERADO
12.18,True,0.0,Casa,0.0,EFICIENTE
69.12,True,11.0,Casa,0.04,EFICIENTE
79.2,True,14.0,Casa,0.22,MODERADO
52.78,True,3.0,Casa,0.03,EFICIENTE
112.74,True,9.0,Casa,0.29,INEFICIENTE
679.4,True,20.0,Casa,11.67,INEFICIENTE
62.94,True,12.0,Casa,0.1,EFICIENTE
123.66,True,7.0,Casa,0.22,INEFICIENTE
47.8,True,6.0,Casa,0.11,EFICIENTE
132.55,True,7.0,Casa,0.54,INEFICIENTE
76.68,True,4.0,Casa,1.0,INEFICIENTE
20.83,True,7.0,Casa,0.29,EFICIENTE
126.79,True,7.0,Casa,1.22,INEFICIENTE
88.11,True,6.0,Casa,0.06,MODERADO
52.41,True,3.0,Casa,0.0,EFICIENTE
38.46,True,4.0,Casa,0.19,EFICIENTE
983.04,True,16.0,Casa,18.87,INEFICIENTE
79.05,True,8.0,Casa,0.0,EFICIENTE
141.26,True,11.0,Casa,0.09,INEFICIENTE
100.0,True,5.0,Casa,0.19,INEFICIENTE
71.16,True,8.0,Casa,0.24,MODERADO
106.38,True,7.0,Casa,0.17,MODERADO
3.65,True,0.0,Casa,0.0,EFICIENTE
41.64,True,1.0,Casa,0.0,MODERADO
6.09,True,0.0,Casa,0.0,EFICIENTE
25.75,True,3.0,Casa,0.03,EFICIENTE
497.7,True,22.0,Casa,7.52,INEFICIENTE
7.47,True,1.0,Casa,0.0,EFICIENTE
3.65,True,0.0,Casa,0.0,EFICIENTE
32.06,True,1.0,Casa,0.0,MODERADO
9.15,True,1.0,Casa,0.0,EFICIENTE
54.9,True,4.0,Casa,0.0,EFICIENTE
36.22,True,1.0,Casa,0.0,MODERADO
36.53,True,0.0,Casa,0.0,MODERADO
32.92,True,3.0,Casa,0.0,EFICIENTE
17.24,True,1.0,Casa,0.0,EFICIENTE
3.65,True,0.0,Casa,0.0,EFICIENTE
61.0,True,4.0,Casa,0.05,MODERADO
16.5,True,5.0,Casa,0.06,EFICIENTE
63.95,True,4.0,Casa,0.11,MODERADO
81.39,True,7.0,Casa,0.0,MODERADO
92.41,True,9.0,Casa,0.08,MODERADO
24.23,True,4.0,Casa,0.0,EFICIENTE
61.68,True,6.0,Casa,0.0,MODERADO
83.26,True,5.0,Casa,0.14,MODERADO
82.45,True,5.0,Casa,0.23,MODERADO
71.32,True,7.0,Casa,0.21,MODERADO
70.47,True,7.0,Casa,0.13,EFICIENTE
342.33,True,17.0,Vivienda_compartida,5.56,INEFICIENTE
40.16,True,4.0,Casa,0.11,EFICIENTE
37.81,True,3.0,Casa,0.15,EFICIENTE
95.67,True,7.0,Casa,0.11,MODERADO
79.78,True,5.0,Casa,0.0,MODERADO
37.02,True,3.0,Casa,0.0,EFICIENTE
29.26,True,4.0,Casa,0.0,EFICIENTE
92.95,True,7.0,Casa,0.12,MODERADO
46.39,True,7.0,Casa,0.08,EFICIENTE
71.58,True,8.0,Casa,0.16,EFICIENTE
59.96,True,6.0,Casa,0.06,EFICIENTE
121.44,True,12.0,Casa,0.85,INEFICIENTE
5.48,True,0.0,Casa,0.0,EFICIENTE
62.64,True,6.0,Casa,0.01,MODERADO
68.19,True,5.0,Casa,0.02,MODERADO
81.58,True,8.0,Casa,0.14,MODERADO
59.34,True,6.0,Casa,0.0,EFICIENTE
61.26,True,3.0,Casa,0.02,MODERADO
115.57,True,7.0,Casa,0.06,INEFICIENTE
82.29,True,8.0,Casa,0.24,MODERADO
78.49,True,7.0,Casa,0.01,MODERADO
131.39,True,6.0,Casa,0.29,INEFICIENTE
692.37,True,19.0,Casa,9.92,INEFICIENTE
123.97,True,10.0,Casa,0.08,INEFICIENTE
50.17,True,8.0,Casa,0.17,EFICIENTE
31.81,True,3.0,Casa,0.05,EFICIENTE
114.29,True,6.0,Casa,0.23,INEFICIENTE
136.29,True,10.0,Casa,1.01,INEFICIENTE
216.22,True,11.0,Casa,1.03,INEFICIENTE
47.01,True,2.0,Casa,0.0,MODERADO
82.15,True,4.0,Casa,0.08,MODERADO
78.58,True,6.0,Casa,0.01,MODERADO
48.09,True,2.0,Casa,0.02,MODERADO
83.41,True,9.0,Casa,0.37,MODERADO
412.37,True,13.0,Casa,4.52,INEFICIENTE
49.05,True,5.0,Casa,0.0,EFICIENTE
11.39,True,1.0,Casa,0.0,EFICIENTE
39.31,True,5.0,Casa,0.0,EFICIENTE
41.52,True,3.0,Casa,0.0,EFICIENTE
51.67,True,7.0,Casa,0.06,EFICIENTE
79.74,True,6.0,Casa,0.02,MODERADO
44.35,True,5.0,Casa,0.0,EFICIENTE
6.56,True,4.0,Casa,0.0,EFICIENTE
59.75,True,4.0,Casa,0.06,MODERADO
46.78,True,3.0,Casa,0.0,EFICIENTE
583.3,True,18.0,Casa,9.24,INEFICIENTE
66.75,True,10.0,Casa,0.0,EFICIENTE
34.54,True,5.0,Casa,0.02,EFICIENTE
48.45,True,5.0,Casa,0.0,EFICIENTE
80.21,True,8.0,Casa,0.04,EFICIENTE
56.44,True,9.0,Casa,0.0,EFICIENTE
49.3,True,6.0,Casa,0.06,EFICIENTE
39.72,True,6.0,Casa,0.02,EFICIENTE
35.1,True,3.0,Casa,0.0,EFICIENTE
5.17,True,1.0,Casa,0.0,EFICIENTE
40.6,True,3.0,Casa,0.0,EFICIENTE
1005.05,True,28.0,Casa,19.26,INEFICIENTE
55.3,True,9.0,Casa,0.04,EFICIENTE
84.61,True,6.0,Casa,0.0,MODERADO
97.4,True,12.0,Casa,0.26,MODERADO
86.04,True,13.0,Casa,0.22,MODERADO
74.87,True,10.0,Casa,0.25,MODERADO
92.97,True,6.0,Casa,0.17,MODERADO
4.19,True,3.0,Casa,0.0,EFICIENTE
57.98,True,5.0,Casa,0.0,MODERADO
86.33,True,6.0,Casa,0.0,MODERADO
72.15,True,8.0,Casa,0.32,MODERADO
552.08,True,17.0,Casa,9.66,INEFICIENTE
99.88,True,9.0,Casa,0.44,INEFICIENTE
85.53,True,8.0,Casa,0.0,MODERADO
78.35,True,8.0,Casa,0.11,EFICIENTE
78.37,True,7.0,Casa,0.06,MODERADO
18.88,True,3.0,Casa,0.31,EFICIENTE
83.68,True,8.0,Casa,0.04,MODERADO
96.35,True,5.0,Casa,0.03,MODERADO
40.53,True,3.0,Casa,0.0,EFICIENTE
9.35,True,2.0,Casa,0.0,EFICIENTE
115.72,True,6.0,Casa,0.11,INEFICIENTE
76.85,True,6.0,Casa,0.05,MODERADO
54.57,True,5.0,Casa,0.0,EFICIENTE
16.73,True,2.0,Casa,0.0,EFICIENTE
29.8,True,5.0,Casa,0.0,EFICIENTE
7.0,True,2.0,Casa,0.0,EFICIENTE
63.08,True,2.0,Casa,0.0,MODERADO
32.62,True,2.0,Casa,0.0,EFICIENTE
4.21,True,2.0,Casa,0.0,EFICIENTE
11.7,True,2.0,Casa,0.0,EFICIENTE
7.61,True,0.0,Casa,0.0,EFICIENTE
5.22,True,2.0,Casa,0.0,EFICIENTE
92.78,True,6.0,Casa,0.51,INEFICIENTE
2.75,True,2.0,Casa,0.0,EFICIENTE
1.84,True,1.0,Casa,0.0,EFICIENTE
41.76,True,7.0,Casa,0.4,EFICIENTE
96.98,True,4.0,Casa,0.19,INEFICIENTE
86.98,True,6.0,Casa,0.12,MODERADO
94.01,True,8.0,Casa,0.12,MODERADO
53.08,True,4.0,Casa,0.03,EFICIENTE
49.08,True,7.0,Casa,0.09,EFICIENTE
191.42,True,13.0,Casa,0.25,INEFICIENTE
64.71,True,10.0,Casa,0.17,EFICIENTE
174.38,True,12.0,Casa,1.72,INEFICIENTE
66.29,True,7.0,Casa,0.41,MODERADO
93.33,True,5.0,Casa,0.32,INEFICIENTE
78.71,True,6.0,Casa,0.23,MODERADO
46.23,True,6.0,Casa,0.03,EFICIENTE
218.39,True,13.0,Casa,1.85,INEFICIENTE
15.75,True,2.0,Casa,0.0,EFICIENTE
90.04,True,5.0,Casa,0.52,INEFICIENTE
114.74,True,6.0,Casa,0.05,INEFICIENTE
2.28,True,0.0,Casa,0.0,EFICIENTE
7.76,True,1.0,Casa,0.0,EFICIENTE
256.7,True,11.0,Casa,3.01,INEFICIENTE
1.83,True,0.0,Casa,0.0,EFICIENTE
7.3,True,0.0,Casa,0.0,EFICIENTE
8.64,True,2.0,Casa,0.0,EFICIENTE
18.99,True,3.0,Casa,0.0,EFICIENTE
9.13,True,0.0,Casa,0.0,EFICIENTE
2.74,True,0.0,Casa,0.0,EFICIENTE
7.54,True,1.0,Casa,0.0,EFICIENTE
3.81,True,1.0,Casa,0.0,EFICIENTE
39.63,True,3.0,Casa,0.0,EFICIENTE
487.23,True,14.0,Casa,8.57,INEFICIENTE
22.56,True,2.0,Casa,0.0,EFICIENTE
1.22,True,0.0,Casa,0.0,EFICIENTE
73.11,True,11.0,Casa,0.13,EFICIENTE
70.4,True,10.0,Casa,0.1,EFICIENTE
75.34,True,12.0,Casa,0.35,MODERADO
40.09,True,5.0,Casa,0.01,EFICIENTE
119.73,True,9.0,Casa,1.05,INEFICIENTE
143.84,True,13.0,Casa,1.14,INEFICIENTE
66.68,True,7.0,Casa,0.4,MODERADO
169.88,True,17.0,Casa,0.83,INEFICIENTE
178.82,True,15.0,Casa,0.6,INEFICIENTE
114.8,True,11.0,Casa,0.18,INEFICIENTE
60.91,True,6.0,Departamento,0.0,MODERADO
142.79,True,6.0,Casa,0.75,INEFICIENTE
48.97,True,3.0,Casa,0.34,MODERADO
233.35,True,9.0,Casa,0.3,INEFICIENTE
26.87,True,7.0,Casa,0.06,EFICIENTE
93.8,True,12.0,Casa,0.17,MODERADO
1778.18,True,27.0,Casa,24.0,INEFICIENTE
142.9,True,18.0,Casa,0.52,INEFICIENTE
90.23,True,11.0,Casa,1.24,INEFICIENTE
120.14,True,15.0,Casa,0.65,INEFICIENTE
74.9,True,9.0,Casa,0.49,MODERADO
82.5,True,7.0,Casa,0.29,MODERADO
103.7,True,14.0,Casa,0.23,MODERADO
72.93,True,8.0,Casa,0.06,EFICIENTE
59.4,True,11.0,Casa,0.27,MODERADO
65.98,True,10.0,Casa,0.06,EFICIENTE
161.3,True,15.0,Casa,0.69,INEFICIENTE
356.02,True,13.0,Departamento,3.89,INEFICIENTE
164.74,True,12.0,Casa,0.66,INEFICIENTE
24.92,True,5.0,Vivienda_compartida,0.01,EFICIENTE
14.36,True,2.0,Departamento,0.0,EFICIENTE
103.33,True,5.0,Vivienda_compartida,0.2,INEFICIENTE
78.13,True,7.0,Casa,0.36,MODERADO
95.57,True,8.0,Casa,0.23,INEFICIENTE
85.83,True,7.0,Casa,0.2,INEFICIENTE
109.05,True,14.0,Casa,0.3,MODERADO
106.56,True,11.0,Casa,0.28,MODERADO
72.16,True,7.0,Departamento,0.43,INEFICIENTE
88.28,True,4.0,Casa,0.93,INEFICIENTE
135.4,True,12.0,Casa,0.25,INEFICIENTE
102.29,True,9.0,Casa,0.34,INEFICIENTE
75.51,True,9.0,Casa,0.07,EFICIENTE
79.21,True,11.0,Casa,0.1,EFICIENTE
90.25,True,10.0,Departamento,0.09,MODERADO
156.51,True,10.0,Departamento,1.84,INEFICIENTE
81.91,True,10.0,Departamento,0.1,MODERADO
89.95,True,9.0,Departamento,0.0,MODERADO
75.5,True,8.0,Casa,0.14,EFICIENTE
58.49,True,11.0,Casa,0.12,EFICIENTE
334.79,True,5.0,Casa,2.62,INEFICIENTE
33.77,True,3.0,Casa,0.0,EFICIENTE
120.18,True,4.0,Casa,0.0,INEFICIENTE
106.94,True,8.0,Casa,0.04,MODERADO
132.94,True,12.0,Casa,0.56,INEFICIENTE
128.29,True,12.0,Casa,0.11,INEFICIENTE
1.22,True,0.0,Vivienda_compartida,0.0,EFICIENTE
89.9,True,10.0,Casa,0.23,MODERADO
63.37,True,10.0,Casa,0.15,EFICIENTE
111.41,True,7.0,Casa,0.08,MODERADO
198.59,True,11.0,Casa,2.63,INEFICIENTE
767.84,True,20.0,Casa,13.72,INEFICIENTE
79.42,True,16.0,Casa,0.16,EFICIENTE
88.29,True,15.0,Casa,0.15,MODERADO
75.88,True,7.0,Casa,0.41,MODERADO
129.32,True,14.0,Casa,0.46,INEFICIENTE
82.03,True,11.0,Casa,0.3,MODERADO
132.07,True,9.0,Casa,0.77,INEFICIENTE
61.64,True,6.0,Casa,0.19,MODERADO
72.37,True,11.0,Casa,0.16,EFICIENTE
83.76,True,9.0,Casa,0.11,MODERADO
103.31,True,10.0,Casa,0.56,INEFICIENTE
358.04,True,18.0,Casa,5.57,INEFICIENTE
80.3,True,8.0,Casa,0.16,EFICIENTE
59.14,True,8.0,Casa,0.16,EFICIENTE
129.88,True,13.0,Casa,0.75,INEFICIENTE
83.0,True,9.0,Casa,0.1,EFICIENTE
91.38,True,9.0,Casa,0.15,MODERADO
224.51,True,15.0,Casa,2.29,INEFICIENTE
140.43,True,15.0,Casa,0.65,INEFICIENTE
86.78,True,9.0,Casa,0.1,MODERADO
149.08,True,14.0,Casa,0.19,INEFICIENTE
332.02,True,25.0,Casa,4.13,INEFICIENTE
116.7,True,12.0,Casa,0.8,INEFICIENTE
236.83,True,20.0,Casa,1.23,INEFICIENTE
225.44,True,26.0,Casa,1.7,INEFICIENTE
187.93,True,9.0,Casa,0.11,INEFICIENTE
100.07,True,9.0,Casa,0.42,INEFICIENTE
119.0,True,10.0,Casa,0.75,INEFICIENTE
63.01,True,6.0,Casa,0.3,MODERADO
43.19,True,6.0,Casa,0.1,EFICIENTE
107.69,True,8.0,Casa,0.47,INEFICIENTE
57.55,True,4.0,Casa,0.0,MODERADO
187.14,True,8.0,Casa,1.13,INEFICIENTE
101.45,True,7.0,Casa,0.49,INEFICIENTE
131.32,True,8.0,Casa,0.38,INEFICIENTE
66.64,True,10.0,Casa,0.05,EFICIENTE
84.02,True,9.0,Casa,0.16,MODERADO
63.7,True,4.0,Casa,0.0,MODERADO
103.72,True,9.0,Casa,0.25,INEFICIENTE
119.93,True,12.0,Casa,0.23,INEFICIENTE
97.96,True,8.0,Casa,0.51,INEFICIENTE
64.98,True,10.0,Casa,0.17,EFICIENTE
101.03,True,13.0,Casa,0.08,MODERADO
59.75,True,9.0,Casa,0.08,EFICIENTE
174.55,True,6.0,Casa,1.04,INEFICIENTE
32.0,True,6.0,Casa,0.0,EFICIENTE
162.61,True,20.0,Casa,0.61,INEFICIENTE
156.72,True,15.0,Casa,0.62,INEFICIENTE
311.49,True,23.0,Casa,2.68,INEFICIENTE
172.29,True,21.0,Casa,0.37,INEFICIENTE
58.84,True,7.0,Casa,0.07,EFICIENTE
52.24,True,6.0,Vivienda_compartida,0.03,EFICIENTE
142.85,True,16.0,Casa,1.02,INEFICIENTE
66.17,True,10.0,Departamento,0.64,MODERADO
30.03,True,5.0,Casa,0.27,EFICIENTE
212.31,True,10.0,Casa,2.73,INEFICIENTE
75.32,True,9.0,Casa,0.26,MODERADO
55.42,True,5.0,Casa,0.0,EFICIENTE
81.25,True,8.0,Casa,0.39,MODERADO
94.98,True,13.0,Casa,0.32,MODERADO
85.36,True,9.0,Casa,0.23,MODERADO
87.33,True,9.0,Casa,0.52,MODERADO
89.16,True,10.0,Casa,0.31,MODERADO
121.94,True,14.0,Casa,0.61,INEFICIENTE
67.74,True,8.0,Casa,0.11,EFICIENTE
248.97,True,17.0,Casa,2.33,INEFICIENTE
105.91,True,17.0,Casa,0.85,INEFICIENTE
92.0,True,8.0,Casa,0.65,INEFICIENTE
95.3,True,8.0,Casa,0.23,INEFICIENTE
332.52,True,20.0,Casa,3.63,INEFICIENTE
21.4,True,4.0,Casa,0.02,EFICIENTE
101.33,True,8.0,Casa,0.09,MODERADO
272.49,True,9.0,Casa,3.74,INEFICIENTE
28.98,True,3.0,Casa,0.14,EFICIENTE
227.09,True,17.0,Casa,0.45,INEFICIENTE
191.67,True,11.0,Casa,2.07,INEFICIENTE
62.76,True,8.0,Casa,0.29,MODERADO
88.96,True,11.0,Casa,0.31,MODERADO
227.26,True,11.0,Casa,2.26,INEFICIENTE
117.5,True,8.0,Casa,0.49,INEFICIENTE
39.38,True,9.0,Casa,0.03,EFICIENTE
56.66,True,7.0,Casa,0.06,EFICIENTE
1.58,True,1.0,Casa,0.0,EFICIENTE
54.45,True,5.0,Casa,0.27,MODERADO
68.75,True,7.0,Casa,0.09,EFICIENTE
136.21,True,16.0,Casa,0.67,INEFICIENTE
104.18,True,10.0,Casa,0.07,MODERADO
101.3,True,10.0,Casa,0.76,INEFICIENTE
149.82,True,18.0,Casa,0.74,INEFICIENTE
265.06,True,11.0,Casa,3.93,INEFICIENTE
40.07,True,3.0,Casa,0.0,EFICIENTE
129.55,True,15.0,Casa,0.5,INEFICIENTE
54.89,True,7.0,Casa,0.06,EFICIENTE
103.19,True,11.0,Casa,0.36,MODERADO
70.29,True,9.0,Casa,0.32,MODERADO
66.99,True,10.0,Casa,0.21,MODERADO
6.7,True,3.0,Casa,0.0,EFICIENTE
175.81,True,8.0,Casa,2.84,INEFICIENTE
149.9,True,6.0,Casa,0.34,INEFICIENTE
49.37,True,8.0,Casa,0.2,EFICIENTE
121.95,True,7.0,Casa,1.17,INEFICIENTE
48.22,True,6.0,Casa,0.25,EFICIENTE
60.76,True,3.0,Casa,0.0,MODERADO
151.53,True,8.0,Casa,0.19,INEFICIENTE
93.53,True,14.0,Casa,0.23,MODERADO
73.62,True,12.0,Casa,0.64,MODERADO
189.81,True,8.0,Casa,1.53,INEFICIENTE
90.05,True,9.0,Casa,0.46,MODERADO
103.0,True,8.0,Casa,0.24,INEFICIENTE
41.85,True,5.0,Casa,0.13,EFICIENTE
90.9,True,8.0,Casa,0.08,MODERADO
200.95,True,12.0,Casa,2.25,INEFICIENTE
77.91,True,9.0,Casa,0.44,MODERADO
54.87,True,7.0,Casa,0.16,EFICIENTE
41.51,True,8.0,Casa,0.1,EFICIENTE
140.59,True,13.0,Casa,0.44,INEFICIENTE
110.78,True,9.0,Casa,0.0,MODERADO
97.73,True,7.0,Casa,0.23,INEFICIENTE
99.08,True,15.0,Casa,0.75,INEFICIENTE
142.01,True,13.0,Casa,0.62,INEFICIENTE
56.76,True,8.0,Casa,0.07,EFICIENTE
110.13,True,11.0,Casa,0.22,MODERADO
258.04,True,10.0,Casa,3.74,INEFICIENTE
92.94,True,10.0,Casa,0.22,MODERADO
95.19,True,9.0,Casa,0.11,MODERADO
56.43,True,3.0,Casa,0.0,EFICIENTE
119.44,True,13.0,Casa,0.22,INEFICIENTE
79.93,True,4.0,Casa,0.0,MODERADO
45.03,True,11.0,Casa,0.1,EFICIENTE
140.2,True,12.0,Casa,0.24,INEFICIENTE
60.02,True,4.0,Casa,0.0,MODERADO
27.46,True,4.0,Casa,0.23,EFICIENTE
72.89,True,6.0,Casa,0.13,MODERADO
339.51,True,7.0,Casa,5.29,INEFICIENTE
52.88,True,5.0,Casa,0.0,EFICIENTE
70.39,True,6.0,Casa,0.16,MODERADO
77.48,True,8.0,Casa,0.06,EFICIENTE
14.92,True,2.0,Casa,0.0,EFICIENTE
81.33,True,8.0,Casa,0.08,MODERADO
146.55,True,10.0,Casa,1.52,INEFICIENTE
49.78,True,6.0,Casa,0.06,EFICIENTE
44.85,True,6.0,Casa,0.0,EFICIENTE
60.53,True,7.0,Casa,0.06,EFICIENTE
229.27,True,10.0,Casa,0.17,INEFICIENTE
559.13,True,22.0,Casa,6.68,INEFICIENTE
39.29,True,3.0,Casa,0.0,EFICIENTE
92.97,True,7.0,Casa,0.0,MODERADO
88.81,True,5.0,Casa,0.06,MODERADO
56.14,True,5.0,Casa,0.04,EFICIENTE
84.07,True,13.0,Casa,0.07,MODERADO
104.56,True,7.0,Casa,0.59,INEFICIENTE
57.15,True,7.0,Casa,0.3,MODERADO
53.38,True,6.0,Casa,0.13,EFICIENTE
85.8,True,9.0,Casa,0.1,MODERADO
4.23,True,1.0,Casa,0.0,EFICIENTE
207.99,True,13.0,Departamento,2.29,INEFICIENTE
57.84,True,5.0,Casa,0.13,MODERADO
83.36,True,9.0,Casa,0.5,MODERADO
102.59,True,7.0,Casa,0.19,INEFICIENTE
123.85,True,17.0,Casa,0.69,INEFICIENTE
60.79,True,11.0,Casa,0.17,EFICIENTE
37.66,True,5.0,Casa,0.0,EFICIENTE
66.04,True,9.0,Casa,0.14,EFICIENTE
7.84,True,3.0,Casa,0.01,EFICIENTE
87.43,True,7.0,Casa,0.08,MODERADO
64.08,True,12.0,Casa,0.46,MODERADO
683.0,True,14.0,Casa,13.37,INEFICIENTE
57.65,True,7.0,Casa,0.17,EFICIENTE
140.63,True,15.0,Casa,0.17,MODERADO
87.89,True,9.0,Casa,0.28,MODERADO
67.25,True,11.0,Casa,0.25,MODERADO
41.83,True,6.0,Casa,0.04,EFICIENTE
89.53,True,12.0,Casa,0.74,INEFICIENTE
25.27,True,3.0,Casa,0.23,EFICIENTE
5.52,True,1.0,Casa,0.0,EFICIENTE
64.4,True,10.0,Casa,0.24,MODERADO
53.56,True,5.0,Casa,0.3,MODERADO
89.0,True,6.0,Casa,0.0,MODERADO
110.0,True,11.0,Casa,1.05,INEFICIENTE
59.29,True,5.0,Casa,0.13,MODERADO
120.86,True,8.0,Casa,0.31,INEFICIENTE
79.11,True,12.0,Casa,0.09,EFICIENTE
78.36,True,11.0,Casa,0.41,MODERADO
104.85,True,15.0,Casa,0.45,MODERADO
119.46,True,11.0,Casa,1.1,INEFICIENTE
6.06,True,5.0,Casa,0.0,EFICIENTE
81.74,True,12.0,Casa,0.18,MODERADO
51.78,True,9.0,Casa,0.3,EFICIENTE
7.08,True,4.0,Casa,0.04,EFICIENTE
91.78,True,7.0,Casa,0.92,INEFICIENTE
60.65,True,9.0,Casa,0.1,EFICIENTE
79.75,True,10.0,Casa,0.28,MODERADO
86.55,True,6.0,Casa,0.09,MODERADO
2.63,True,3.0,Casa,0.0,EFICIENTE
96.98,True,10.0,Casa,0.23,MODERADO
51.6,True,5.0,Casa,0.0,EFICIENTE
55.28,True,8.0,Casa,0.28,EFICIENTE
197.57,True,25.0,Casa,1.07,INEFICIENTE
62.57,True,9.0,Casa,0.13,EFICIENTE
120.02,True,18.0,Casa,0.27,INEFICIENTE
158.73,True,8.0,Casa,1.85,INEFICIENTE
122.52,True,9.0,Casa,0.34,INEFICIENTE
45.89,True,6.0,Casa,0.02,EFICIENTE
248.89,True,27.0,Casa,1.16,INEFICIENTE
95.25,True,13.0,Casa,0.71,INEFICIENTE
172.78,True,15.0,Casa,0.93,INEFICIENTE
111.6,True,13.0,Casa,0.17,MODERADO
57.64,True,9.0,Casa,0.04,EFICIENTE
171.89,True,24.0,Casa,0.54,INEFICIENTE
160.58,True,15.0,Casa,0.39,INEFICIENTE
187.29,True,20.0,Casa,1.61,INEFICIENTE
82.51,True,4.0,Casa,0.0,MODERADO
122.26,True,13.0,Casa,0.32,INEFICIENTE
65.03,True,8.0,Casa,0.13,EFICIENTE
92.11,True,12.0,Casa,0.26,MODERADO
79.69,True,6.0,Casa,0.1,MODERADO
48.33,True,4.0,Casa,0.09,EFICIENTE
59.72,True,8.0,Casa,0.11,EFICIENTE
58.4,True,6.0,Casa,0.13,EFICIENTE
111.81,True,9.0,Casa,0.09,MODERADO
122.33,True,7.0,Casa,0.3,INEFICIENTE
53.54,True,7.0,Casa,0.07,EFICIENTE
159.58,True,10.0,Casa,0.62,INEFICIENTE
68.16,True,8.0,Casa,0.21,MODERADO
110.66,True,15.0,Casa,0.42,MODERADO
79.52,True,6.0,Casa,0.49,MODERADO
9.93,True,4.0,Casa,0.07,EFICIENTE
95.5,True,12.0,Casa,0.51,MODERADO
86.82,True,5.0,Casa,0.04,MODERADO
305.46,True,16.0,Casa,0.41,INEFICIENTE
188.9,True,18.0,Casa,0.63,INEFICIENTE
184.05,True,31.0,Casa,1.67,INEFICIENTE
64.17,True,7.0,Casa,0.23,MODERADO
201.26,True,10.0,Casa,1.92,INEFICIENTE
88.91,True,11.0,Casa,0.57,MODERADO
69.0,True,10.0,Casa,0.17,EFICIENTE
11.77,True,4.0,Vivienda_compartida,0.11,EFICIENTE
73.9,True,12.0,Casa,0.09,EFICIENTE
87.96,True,13.0,Casa,0.33,MODERADO
247.39,True,26.0,Casa,1.06,INEFICIENTE
74.65,True,7.0,Casa,0.06,MODERADO
98.06,True,8.0,Casa,0.15,MODERADO
219.23,True,19.0,Casa,0.46,INEFICIENTE
137.17,True,7.0,Casa,0.86,INEFICIENTE
396.27,True,6.0,Casa,6.57,INEFICIENTE
261.72,True,7.0,Casa,3.94,INEFICIENTE
149.91,True,17.0,Casa,1.04,INEFICIENTE
141.78,True,9.0,Casa,1.32,INEFICIENTE
50.7,True,2.0,Casa,0.99,MODERADO
120.09,True,13.0,Casa,0.53,INEFICIENTE
97.73,True,18.0,Casa,0.41,MODERADO
87.95,True,10.0,Casa,0.29,MODERADO
107.14,True,13.0,Casa,0.61,MODERADO
90.32,True,10.0,Casa,0.29,MODERADO
220.68,True,21.0,Casa,1.08,INEFICIENTE
658.37,True,12.0,Casa,12.86,INEFICIENTE
10.72,True,4.0,Casa,0.12,EFICIENTE
136.53,True,17.0,Casa,1.21,INEFICIENTE
72.25,True,6.0,Casa,0.03,MODERADO
9.43,True,3.0,Casa,0.11,EFICIENTE
46.11,True,8.0,Casa,0.16,EFICIENTE
12.69,True,4.0,Casa,0.02,EFICIENTE
175.84,True,15.0,Casa,1.86,INEFICIENTE
73.87,True,8.0,Casa,0.51,MODERADO
84.4,True,9.0,Casa,0.27,MODERADO
57.68,True,4.0,Casa,0.0,MODERADO
